Trial Phase,Trial Number,Time,Position X,Position Y,Position Z
21,1,32.12428,0.1159785,-1.190025,-0.8890372
21,1,32.23536,0.1159785,-1.190025,-0.9998892
21,1,32.34627,0.1159785,-1.190025,-0.9090112
21,1,32.44648,0.1159609,-1.190025,-0.9114502
21,1,32.54699,0.1159609,-1.190025,-0.9165011
21,1,32.65828,0.1137013,-1.190025,-1.02927
21,1,32.76937,0.1159609,-1.190025,-0.9402943
21,1,32.8802,0.1159609,-1.190025,-0.8486572
21,1,32.99125,0.1159609,-1.190025,-0.9590471
21,1,33.09133,0.1159609,-1.190025,-0.9598792
21,1,33.2024,0.1159609,-1.190025,-0.8705593
21,1,33.31364,0.1159609,-1.190025,-0.9830614
21,1,33.42471,0.1137013,-1.190025,-0.8935371
21,1,33.53578,0.1137013,-1.190025,-1.004271
21,1,33.64707,0.1137013,-1.190025,-0.9172261
21,1,33.75827,0.1137013,-1.190025,-1.029218
21,1,33.86907,0.1137013,-1.190025,-0.9371682
21,1,33.98024,0.1137013,-1.190025,-0.8489113
21,1,34.09131,0.1137013,-1.190025,-0.9595893
21,1,34.19134,0.1137013,-1.190025,-0.9599164
21,1,34.29161,0.1137013,-1.190025,-0.9626353
21,1,34.40242,0.1159609,-1.190025,-0.8707976
21,1,34.51345,0.118273,-1.190025,-0.9802538
21,1,34.61349,0.118273,-1.190025,-0.9807058
21,1,34.71358,0.118273,-1.190025,-0.9815298
21,1,34.81364,0.1205496,-1.190025,-0.981988
21,1,34.92458,0.1205671,-1.190025,-0.8910549
21,1,35.02588,0.1228435,-1.190025,-0.9037998
21,1,35.1356,0.1228955,-1.190025,-0.9999867
21,1,35.23857,0.1228955,-1.190025,-1.029718
21,1,35.34678,0.1251541,-1.190025,-0.9119325
21,1,35.45779,0.1251541,-1.190025,-1.02203
21,1,35.569,0.1183784,-1.190025,-0.9337299
21,1,35.66904,0.1206369,-1.190025,-0.9342673
21,1,35.78048,0.1206369,-1.190025,-0.8486255
21,1,35.89115,0.1206369,-1.190025,-0.9553955
21,1,36.00241,0.1206369,-1.190025,-0.8679546
21,1,36.11158,0.1183784,-1.190025,-0.959575
21,1,36.22249,0.1161199,-1.190025,-0.8685538
21,1,36.33368,0.1161199,-1.190025,-0.9804688
21,1,36.43374,0.1161199,-1.190025,-0.9810408
21,1,36.53504,0.1161198,-1.190025,-0.9940208
21,1,36.63548,0.1161198,-1.190025,-0.9984639
21,1,36.73589,0.1161199,-1.190025,-1.00249
21,1,36.84694,0.1161199,-1.190025,-0.913035
21,1,36.95779,0.1161021,-1.190025,-1.021859
21,1,37.069,0.1161021,-1.190025,-0.9339822
21,1,37.18003,0.1161021,-1.190025,-0.8442581
21,1,37.28014,0.1161021,-1.190025,-0.8453713
21,1,37.39111,0.1161021,-1.190025,-0.9550653
21,1,37.50214,0.1161021,-1.190025,-0.8653893
21,1,37.60219,0.1161021,-1.190025,-0.8658853
21,1,37.7023,0.1161021,-1.190025,-0.8670383
21,1,37.81328,0.1138435,-1.190025,-0.9766889
21,1,37.92443,0.1138435,-1.190025,-0.8881951
21,1,38.03553,0.1138435,-1.190025,-0.9991952
21,1,38.13555,0.111585,-1.190025,-0.9992617
21,1,38.24663,0.111585,-1.190025,-0.9100497
21,1,38.34681,0.09573886,-1.190025,-0.9115618
21,1,38.45755,0.08896381,-1.190025,-1.018645
21,1,38.55761,0.08896381,-1.190025,-1.019164
21,1,38.65762,0.08896381,-1.190025,-1.019368
21,1,38.75769,0.08896384,-1.190025,-1.020082
21,1,38.86884,0.09122214,-1.190025,-0.9316675
21,1,38.96889,0.09122214,-1.190025,-0.9321325
21,1,39.06931,0.09124133,-1.190025,-0.9360126
21,1,39.18046,0.09575778,-1.190025,-0.8477998
21,1,39.28532,0.09801608,-1.190025,-0.8965128
21,1,39.38597,0.1002744,-1.190025,-0.9031025
21,1,39.49109,0.1002744,-1.190025,-0.9543665
21,1,39.5915,0.1002744,-1.190025,-0.9583877
21,1,39.69506,0.1002931,-1.190025,-0.993682
21,1,39.8021,0.1070864,-1.190025,-0.8641677
21,1,39.91432,0.1093629,-1.190025,-0.9861363
21,1,40.01613,0.1093629,-1.190025,-1.00427
21,1,40.12571,0.1071047,-1.190025,-0.8999041
21,1,40.23528,0.1071048,-1.190025,-0.9956542
21,1,40.33635,0.10257,-1.190025,-1.006408
21,1,40.43753,0.1003118,-1.190025,-1.018066
21,1,40.54647,0.09805378,-1.190025,-0.9073914
21,1,40.64703,0.1003118,-1.190025,-0.9131221
21,1,40.75092,0.09805378,-1.190025,-0.9518903
21,1,40.8606,0.09579575,-1.190025,-0.8485046
21,1,40.97034,0.09805378,-1.190025,-0.9460714
21,1,41.08104,0.09805378,-1.190025,-0.8530454
21,1,41.18156,0.09579575,-1.190025,-0.8581226
21,1,41.29226,0.09577677,-1.190025,-0.9653929
21,1,41.39628,0.09575778,-1.190025,-1.005992
21,1,0.3533334,-0.1806879,-0.3726638,-0.8766027
21,1,0.4543456,-0.1806464,-0.3749297,-0.8762153
21,1,0.5543476,-0.1805082,-0.3782037,-0.8749219
21,1,0.65455,-0.1826822,-0.3792116,-0.8737732
21,1,0.764972,-0.1848268,-0.3860057,-0.8723565
21,1,0.8650404,-0.1868155,-0.3925453,-0.8695088
21,1,0.9673063,-0.1841116,-0.3988245,-0.8657191
21,1,1.071934,-0.1840135,-0.3998276,-0.8648081
21,1,1.173752,-0.1840135,-0.3998276,-0.8648081
21,1,1.274801,-0.1840135,-0.3998276,-0.8648081
21,1,1.384669,-0.1838171,-0.4018326,-0.8629852
21,1,1.49672,-0.1838171,-0.4018326,-0.8629852
21,1,1.607899,-0.1836758,-0.4050947,-0.8616737
21,1,1.718602,-0.183479,-0.4070967,-0.8598476
21,1,1.829049,-0.1812139,-0.4070967,-0.860091
21,1,1.929049,-0.1812139,-0.4070967,-0.860091
21,1,2.029369,-0.1766832,-0.4070967,-0.8605754
21,1,2.140203,-0.1721522,-0.4070967,-0.861056
21,1,2.240293,-0.167567,-0.4058381,-0.8610198
21,1,2.340504,-0.1608111,-0.4035788,-0.8621281
21,1,2.451406,-0.1517461,-0.4035788,-0.8630593
21,1,2.562399,-0.147161,-0.4023207,-0.8630052
21,1,2.673482,-0.1447389,-0.3985474,-0.8616875
21,1,2.784727,-0.1264578,-0.394776,-0.8619314
21,1,2.885274,-0.1029393,-0.4047673,-0.8549262
21,1,2.99921,-0.05552149,-0.5550877,-0.7288333
21,1,3.107145,-0.01978889,-0.7590027,-0.6075227
21,1,3.218015,-0.0300366,-0.6784605,-0.6265014
21,1,3.318051,-0.03004318,-0.6828175,-0.6599889
21,1,3.419948,-0.02999163,-0.6656691,-0.6600409
21,1,3.529053,-0.02997527,-0.7641439,-0.6744543
21,1,3.629378,-0.1856922,-0.7612036,-0.6946376
21,1,3.740282,-0.3099675,-0.8434412,-0.6897486
21,1,3.842119,-0.309968,-0.8268319,-0.6813958
21,1,3.953968,-0.3099596,-0.7197257,-0.6600099
21,1,4.062469,-0.310028,-0.7939385,-0.594049
21,1,4.162525,-0.3417802,-0.7602235,-0.2543193
21,1,4.273401,-0.3022476,-0.7191269,0.1553503
21,1,4.374193,-0.2458831,-0.7176852,0.3944741
21,1,4.484583,-0.1626516,-0.8045474,0.6626543
21,1,4.584712,-0.1236813,-0.8033831,0.923035
21,1,4.695755,-0.1021188,-0.7035676,1.019966
21,1,4.806771,-0.1357698,-0.7510113,1.112591
21,1,4.907264,-0.1362183,-0.7364247,1.143724
21,1,5.017868,-0.07896191,-0.6674356,1.139387
21,1,5.117917,0.05539411,-0.6641888,1.318777
21,1,5.21804,0.1458427,-0.6634244,1.640468
21,1,5.328918,0.2520121,-0.9099755,1.8292
21,1,5.428929,0.4455202,-0.909977,1.787877
21,1,5.529191,0.5788094,-0.9099787,1.789863
21,1,5.640015,0.5870997,-0.9099777,1.720134
21,1,5.74022,0.7375193,-0.909977,1.721689
21,1,5.851177,0.9033747,-0.9099755,1.804953
21,1,5.962314,1.11688,-0.9099753,1.789559
21,1,6.073411,1.135216,-0.8966277,1.869772
21,1,6.184595,1.133658,-0.633909,1.834749
21,1,6.295522,1.158383,-0.3112493,1.796372
21,1,6.39556,1.169121,-0.06444399,1.760283
21,1,6.499256,1.182228,-0.06360812,1.608935
21,1,6.606719,1.117249,-0.5008439,1.215054
21,1,6.717831,1.027532,-0.6647269,1.100073
21,1,6.81854,0.8341408,-0.6603065,1.071466
21,1,6.919434,0.6481204,-0.6547241,1.165687
21,1,7.029239,0.3096441,-0.7183315,1.520889
21,1,7.140008,0.01097187,-0.7759206,1.708169
21,1,7.251206,-0.3571227,-0.9099766,1.913646
21,1,7.362186,-0.6900456,-0.9099756,2.002213
21,1,7.473397,-0.9164308,-0.9099755,2.045451
21,1,7.584422,-1.141654,-0.9099752,2.030421
21,1,7.695533,-1.191468,-0.9099751,1.953948
21,1,7.79599,-1.1763,-0.9099752,1.803598
21,1,7.906537,-1.090642,-0.9099759,1.581713
21,1,8.008394,-1.070447,-0.9099777,1.343558
21,1,8.117658,-1.137137,-0.9099756,1.134869
21,1,8.218903,-1.1461,-0.9099756,0.9409664
21,1,8.328813,-1.080869,-0.9099755,0.7213857
21,1,8.439063,-1.174772,-0.9099755,0.7186198
21,1,8.539093,-1.335901,-0.9099758,0.7546703
21,1,8.649965,-1.644423,-0.9099755,0.7678005
21,1,8.761073,-1.766838,-0.9099753,0.7258095
21,1,8.862131,-1.63167,-0.9099756,0.6294488
21,1,8.97327,-1.344048,-0.9099765,0.5011523
21,1,9.084201,-1.040269,-0.9099798,0.3765217
21,1,9.184376,-1.041526,-0.909979,0.4152
21,1,9.295312,-1.120258,-0.9099813,0.3943962
21,1,9.395425,-1.121069,-0.9099791,0.3753167
21,1,9.49547,-1.121392,-0.9099771,0.313035
21,1,9.60643,-1.056314,-0.9099786,0.1312206
21,1,9.706524,-1.056988,-0.9099776,0.01034114
21,1,9.80679,-1.058911,-0.9099787,-0.1285324
21,1,9.917563,-1.136462,-0.9099765,-0.335184
21,1,10.01763,-1.142024,-0.9099758,-0.5743024
21,1,10.12964,-1.103909,-0.9099757,-0.9341623
21,1,10.24038,-1.125846,-0.9099752,-1.142934
21,1,10.34089,-1.168663,-0.9099751,-1.239025
21,1,10.451,-1.151098,-0.9099751,-1.271441
21,1,10.55124,-1.085817,-0.9099755,-1.29056
21,1,10.65198,-0.8132973,-0.9099759,-1.352784
21,1,10.76201,-0.6450428,-0.9099751,-1.384718
21,1,10.87312,-0.7589558,-0.9099756,-1.363605
21,1,10.9732,-1.115482,-0.9099764,-1.284454
21,1,11.08417,-1.403141,-0.9099752,-1.191996
21,1,11.18419,-1.407372,-0.9099751,-1.171798
21,1,11.29552,-1.388212,-0.9099751,-1.160776
21,1,11.40652,-1.270497,-0.9099755,-1.194771
21,1,11.5177,-1.081305,-0.9099755,-1.275973
21,1,11.61788,-0.9493374,-0.9099752,-1.281153
21,1,11.7287,-0.924578,-0.9099751,-1.257347
21,1,11.82875,-0.9439421,-0.9099751,-1.25458
21,1,11.93955,-0.9439421,-0.9099751,-1.278126
21,1,12.03956,-0.9439421,-0.9099751,-1.278145
21,1,12.1397,-0.9606951,-0.9099751,-1.277462
21,1,12.23973,-0.9629338,-0.9099751,-1.277245
21,1,12.35072,-0.9605166,-0.9099751,-1.255766
21,1,12.45119,-0.9532635,-0.9099751,-1.257821
21,1,12.56179,-0.8866488,-0.9099752,-1.255105
21,1,12.67286,-0.6214532,-0.9099762,-1.307538
21,1,12.77293,-0.1873686,-0.9099771,-1.359507
21,1,12.88385,0.3479399,-0.9099762,-1.388026
21,1,12.98764,0.6406859,-0.9099756,-1.380653
21,1,13.09514,0.8757071,-0.9099756,-1.363497
21,1,13.2061,1.151794,-0.9099755,-1.33398
21,1,13.3063,1.373959,-0.9099756,-1.295062
21,1,13.41725,1.627407,-0.9099758,-1.262355
21,1,13.51734,1.94523,-0.9099782,-1.032569
21,1,13.61749,1.978378,-0.9099758,-0.8450583
21,1,13.7175,1.987591,-0.9099755,-0.6881374
21,1,13.82839,1.996171,-0.9099757,-0.4755351
21,1,13.93946,2.068346,-0.9099758,-0.262053
21,1,14.04039,2.177718,-0.9099759,0.007543832
21,1,14.15068,2.320511,-0.9099761,0.3064624
21,1,14.25074,2.396581,-0.9099758,0.6196167
21,1,14.35075,2.279245,-0.9099771,0.9500769
21,1,14.45081,1.972184,-0.9099771,1.320747
21,1,14.55233,1.898479,-0.9099818,1.497756
21,1,14.66162,1.804312,-0.9099786,1.571326
21,1,14.76166,1.790021,-0.9099761,1.706747
21,1,14.87276,1.748693,-0.9099753,1.868961
21,1,14.97283,1.677334,-0.9099754,2.062306
21,1,15.07294,1.634912,-0.9099752,2.24225
21,1,15.18419,1.600897,-0.9099751,2.358219
21,1,15.295,1.578425,-0.9099751,2.360213
21,1,15.39506,1.526951,-0.9099753,2.255697
21,1,15.50607,1.30594,-0.9099758,1.955508
21,1,15.60609,0.9600255,-0.9099759,1.766309
21,1,15.70613,0.4931457,-0.9099778,1.766631
21,1,15.80619,-0.06894073,-0.9099772,1.767049
21,1,15.9069,-0.5992877,-0.9099759,1.77247
21,1,16.0193,-1.148106,-0.9099756,1.720003
21,1,16.12825,-1.390911,-0.9099755,1.696283
21,1,16.22836,-1.543007,-0.9099753,1.655734
21,1,16.33955,-1.582702,-0.9099752,1.603117
21,1,16.45019,-1.549717,-0.9099753,1.508996
21,1,16.55051,-1.439568,-0.9099756,1.331684
21,1,16.65065,-1.25657,-0.9099758,1.078143
21,1,16.75084,-1.099087,-0.9099761,0.7982148
21,1,16.85114,-1.090244,-0.909976,0.5630776
21,1,16.96166,-1.028224,-0.9099756,0.3063307
21,1,17.06347,-1.049299,-0.9099756,0.0807994
21,1,17.175,-1.126421,-0.9099756,-0.1177307
21,1,17.28537,-1.076802,-0.9099758,-0.4056235
21,1,17.39488,-1.16802,-0.9099759,-0.7094114
21,1,17.50595,-1.267052,-0.9099755,-1.015798
21,1,17.60699,-1.338314,-0.9099752,-1.142582
21,1,17.71705,-1.424021,-0.9099751,-1.182949
21,1,17.82828,-1.390882,-0.9099751,-1.194912
21,1,17.93923,-1.330418,-0.9099752,-1.220958
21,1,18.03936,-1.127989,-0.9099756,-1.282339
21,1,18.15022,-0.7910659,-0.9099752,-1.34439
21,1,18.25056,-0.6439053,-0.9099752,-1.363641
21,1,18.36171,-0.6010443,-0.9099751,-1.366062
21,1,18.46404,-0.5985415,-0.9099751,-1.366303
21,1,18.57254,-0.4920208,-0.9099752,-1.383106
21,1,18.67276,-0.2781961,-0.9099755,-1.411226
21,1,18.78375,0.1518055,-0.9099766,-1.443783
21,1,18.89471,0.6857126,-0.9099777,-1.442629
21,1,19.0057,1.374129,-0.9099776,-1.374451
21,1,19.10583,1.83931,-0.9099765,-1.284883
21,1,19.21722,2.168614,-0.9099758,-1.194066
21,1,19.32817,2.305064,-0.9099751,-1.151246
21,1,19.43913,2.275178,-0.9099751,-1.156655
21,1,19.55009,2.123994,-0.9099755,-1.140576
21,1,19.65032,2.008097,-0.9099752,-1.098848
21,1,19.76165,1.869179,-0.9099753,-1.007335
21,1,19.8727,1.901769,-0.9099754,-0.9783308
21,1,19.98367,1.82234,-0.9099755,-0.9728573
21,1,20.08371,1.82269,-0.9099755,-0.9728573
21,1,20.19474,1.919696,-0.9099755,-0.9731668
21,1,20.30582,1.841278,-0.9099754,-0.9737284
21,1,20.41693,1.939021,-0.9099757,-0.981731
21,1,20.51693,1.93903,-0.9099756,-0.9913316
21,1,20.61704,1.939938,-0.9099756,-0.9968081
21,1,20.7279,1.859563,-0.9099753,-0.9953533
21,1,20.82821,1.867645,-0.9099753,-0.9894944
21,1,20.93903,1.957468,-0.9099753,-0.987855
21,1,21.03903,1.957503,-0.9099756,-0.9883373
21,1,21.13904,1.957568,-0.9099756,-0.9872385
21,1,21.25047,1.884217,-0.9099753,-0.981597
21,1,21.36117,1.82793,-0.9099752,-0.9750484
21,1,21.4724,1.91951,-0.9099752,-0.9716728
21,1,21.58354,1.844067,-0.9099753,-0.9755555
21,1,21.69458,1.918347,-0.909976,-0.9878858
21,1,21.80585,1.841496,-0.909976,-0.9901739
21,1,21.91694,1.939765,-0.9099752,-0.9857088
21,1,22.0279,1.867404,-0.9099752,-0.9840537
21,1,22.1279,1.869034,-0.9099753,-0.983481
21,1,22.23901,1.961364,-0.9099753,-0.9861155
21,1,22.33908,1.959712,-0.9099753,-0.9873068
21,1,22.45024,1.884506,-0.9099752,-0.9873069
21,1,22.56122,1.807818,-0.9099752,-0.9873068
21,1,22.67244,1.899475,-0.9099752,-0.9892858
21,1,22.7834,1.819915,-0.9099755,-0.9909783
21,1,22.89743,1.943431,-0.9099755,-0.9915407
21,1,23.0056,1.839672,-0.9099753,-0.989014
21,1,23.1059,1.847743,-0.9099753,-0.9881678
21,1,23.2171,1.942175,-0.9099753,-0.9884997
21,1,23.32791,1.859614,-0.9099754,-0.9945391
21,1,23.42793,1.859833,-0.9099753,-0.9951039
21,1,23.53897,1.956982,-0.9099753,-0.9951039
21,1,23.63902,1.957387,-0.9099753,-0.9945391
21,1,23.74996,1.87763,-0.9099754,-0.9956675
21,1,23.85006,1.878506,-0.9099755,-0.9956675
21,1,23.96123,1.800864,-0.9099753,-0.9951039
21,1,24.0723,1.898272,-0.9099753,-0.9951039
21,1,24.1834,1.819946,-0.9099755,-0.9956675
21,1,24.29446,1.917286,-0.9099755,-0.9962303
21,1,24.40562,1.839491,-0.9099755,-0.9962302
21,1,24.50575,1.840594,-0.9099755,-0.9956675
21,1,24.61658,1.935874,-0.9099755,-0.9956675
21,1,24.71671,1.937026,-0.9099755,-0.9956675
21,1,24.82765,1.857342,-0.9099755,-0.9956675
21,1,24.92773,1.858015,-0.9099755,-0.9956675
21,1,25.02777,1.858426,-0.9099755,-0.9956675
21,1,25.14226,1.809884,-0.9099755,-0.9956675
21,1,25.25009,1.87882,-0.9099755,-0.9962303
21,1,25.36107,1.799411,-0.9099755,-0.9962303
21,1,25.47202,1.895817,-0.9099755,-0.9962304
21,1,25.57204,1.895976,-0.9099755,-0.9962302
21,1,25.67218,1.897204,-0.9099755,-0.9962303
21,1,25.78335,1.819467,-0.9099755,-0.9962303
21,1,25.89435,1.916308,-0.9099758,-0.9967921
21,1,25.99435,1.916323,-0.9099758,-0.9967921
21,1,26.10537,1.837304,-0.9099757,-0.9967921
21,1,26.21651,1.935274,-0.9099758,-0.9967921
21,1,26.32766,1.857447,-0.9099758,-0.9967921
21,1,26.43866,1.954257,-0.9099758,-0.9967921
21,1,26.53877,1.955168,-0.9099758,-0.9967921
21,1,26.63885,1.955901,-0.909976,-0.9979129
21,1,26.74982,1.876413,-0.9099762,-0.9984718
21,1,26.84987,1.876872,-0.909976,-0.9979129
21,1,26.9499,1.877132,-0.909976,-0.9979129
21,1,27.06085,1.797516,-0.909976,-0.9970525
21,1,27.16097,1.798552,-0.9099759,-0.9970525
21,1,27.26099,1.798709,-0.9099761,-0.9970525
21,1,27.37201,1.895659,-0.9099761,-0.9976113
21,1,27.48314,1.817611,-0.9099762,-0.9976113
21,1,27.58325,1.818664,-0.9099762,-0.9984719
21,1,27.69423,1.915202,-0.909976,-0.9979129
21,1,27.80534,1.836984,-0.909976,-0.9979129
21,1,27.91644,1.934723,-0.909976,-0.9979129
21,1,28.02755,1.856432,-0.9099755,-0.9979494
21,1,28.12761,1.856955,-0.9099755,-0.9988084
21,1,28.2386,1.953709,-0.9099758,-1.000229
21,1,28.34977,1.875954,-0.9099755,-0.999667
21,1,28.44994,1.877482,-0.9099755,-0.999667
21,1,28.56079,1.796999,-0.9099755,-0.999667
21,1,28.67189,1.894649,-0.9099755,-0.999667
21,1,28.78309,1.817196,-0.9099755,-0.9988084
21,1,28.8941,1.914074,-0.9099758,-0.9993704
21,1,29.00534,1.837015,-0.9099757,-0.9996095
21,1,29.11637,1.934072,-0.9099758,-0.9996095
21,1,29.22755,1.856445,-0.9099757,-0.9996095
21,1,29.33853,1.953112,-0.9099758,-0.9996095
21,1,29.43858,1.953533,-0.9099758,-0.9996095
21,1,29.54986,1.876762,-0.9099758,-0.9996095
21,1,29.66072,1.796328,-0.9099756,-0.9987505
21,1,29.76073,1.796474,-0.9099757,-0.9987505
21,1,29.86078,1.79686,-0.9099757,-0.9987505
21,1,29.97184,1.894171,-0.9099758,-0.9987505
21,1,30.08299,1.816311,-0.9099757,-0.9987505
21,1,30.18307,1.817044,-0.9099755,-0.9981883
21,1,30.294,1.913213,-0.9099755,-0.9976254
21,1,30.39404,1.913605,-0.9099755,-0.9981883
21,1,30.50515,1.835315,-0.9099755,-0.9981883
21,1,30.60522,1.835946,-0.9099755,-0.9981883
21,1,30.71614,1.932043,-0.9099755,-0.9981883
21,1,30.81939,1.960646,-0.9099755,-0.9981883
21,1,30.92734,1.854629,-0.9099755,-0.9981883
21,1,31.02745,1.855612,-0.909976,-0.9981521
21,1,31.13839,1.951823,-0.9099762,-0.9969895
21,1,31.23851,1.952875,-0.909976,-0.9947079
21,1,31.34952,1.873807,-0.9099759,-0.9882765
21,1,31.44952,1.87383,-0.9099761,-0.9893916
21,1,31.54967,1.875082,-0.9099761,-0.9914284
21,1,31.66065,1.795743,-0.9099767,-0.9965511
21,1,31.77187,1.894464,-0.909977,-0.9907447
21,1,31.88294,1.820274,-0.9099753,-0.9774178
21,1,31.98295,1.826518,-0.9099752,-0.975705
21,1,32.08298,1.816231,-0.9099756,-0.9821981
21,1,32.19393,1.912621,-0.909976,-0.9838735
21,1,32.30522,1.835959,-0.9099759,-0.9841834
21,1,32.41605,1.931229,-0.909976,-0.983316
21,1,32.51631,1.933528,-0.9099765,-0.9855404
21,1,32.62736,1.854793,-0.9099766,-0.9848309
21,1,32.73827,1.950796,-0.9099767,-0.9862524
21,1,32.8495,1.873652,-0.9099784,-0.9991527
21,1,32.96061,1.795399,-0.9099806,-1.057005
21,1,33.07145,1.579659,-0.9099765,-1.207729
21,1,33.17169,1.254312,-0.9099758,-1.212102
21,1,33.28281,1.001531,-0.9099755,-1.12877
21,1,33.38283,0.7525342,-0.9099759,-1.103763
21,1,33.4938,0.4826213,-0.9099762,-1.195986
21,1,33.59392,0.1196941,-0.9099771,-1.196938
21,1,33.70475,-0.2824499,-0.9099755,-1.119963
21,1,33.80495,-0.3873167,-0.9099751,-1.121602
21,1,33.91616,-0.3866676,-0.9099751,-1.215715
21,1,34.01616,-0.4492824,-0.9099752,-1.215758
21,1,34.12721,-0.7146429,-0.9099752,-1.140585
21,1,34.22736,-0.7581298,-0.9099751,-1.141829
21,1,34.33808,-0.7293406,-0.9099751,-1.23188
21,1,34.44936,-0.6852849,-0.9099752,-1.158675
21,1,34.5495,-0.5165616,-0.9099824,-1.159814
21,1,34.64977,-0.2155659,-0.9099841,-1.162127
21,1,34.75229,0.007279694,-0.9099842,-1.183257
21,1,34.86053,0.1908095,-0.9099841,-1.084533
21,1,34.96085,0.2710239,-0.9099842,-1.087198
21,1,35.06215,0.2253248,-0.9082777,-1.098074
21,1,35.17131,0.2254588,-0.8938664,-1.175005
21,1,35.27245,0.2276253,-0.8536634,-1.184613
21,1,35.37334,0.1523619,-0.8553201,-1.192094
21,1,35.48262,-0.0005865693,-0.874931,-1.102036
21,1,35.58361,-0.0256744,-0.8726667,-1.110328
21,1,35.69632,-0.005380452,-0.8515813,-1.21711
21,1,35.80561,0.04694909,-0.7306463,-0.8614624
21,1,35.91584,0.04637685,-0.6771272,-0.3384699
21,1,36.01662,0.01557422,-0.6722558,-0.06543875
21,1,36.11688,0.06903479,-0.6706461,-0.08134192
21,1,36.2186,0.06768724,-0.6599202,-0.2114984
21,1,36.3308,0.02422851,-0.7085915,-0.553744
21,1,36.4398,-0.03002793,-0.6670315,-0.7559364
21,1,36.54922,-0.2139786,-0.7625979,-0.8057397
21,1,36.64934,-0.2713998,-0.761527,-0.6677658
21,1,36.7494,-0.1925192,-0.7337205,-0.5724984
21,1,36.86028,0.04438442,-0.7742335,-0.1481662
21,1,36.97143,0.2703429,-0.7426457,0.06051955
21,1,37.08255,0.3635976,-0.822924,0.1350458
21,1,37.18267,0.2762014,-0.8218785,0.1308123
21,1,37.29355,0.2324493,-0.7194806,0.1547716
21,1,37.39357,-0.006526858,-0.723348,0.333241
21,1,37.49364,-0.2427866,-0.722632,0.6548254
21,1,37.60472,-0.3100242,-0.8033415,0.8535346
21,1,37.71566,-0.227297,-0.7044054,0.8478407
21,1,37.82685,-0.02997142,-0.7840185,0.9507082
21,1,37.9269,-0.03004161,-0.7809991,1.027229
21,1,38.02701,0.007587582,-0.7690714,1.019956
21,1,38.13816,0.06289572,-0.6691042,1.007419
21,1,38.24899,-0.03001556,-0.7646754,0.9806801
21,1,38.34904,-0.3100162,-0.7642721,1.020038
21,1,38.46005,-0.1360375,-0.8455148,0.9767281
21,1,38.56014,0.2360915,-0.7750755,0.8412127
21,1,38.66016,0.4902152,-0.7749374,0.8242843
21,1,38.76066,0.314506,-0.7718304,0.8424488
21,1,38.87124,-0.03002065,-0.7443905,0.8746403
21,1,38.97169,-0.3610958,-0.7267169,0.9326844
21,1,39.08238,-0.3440727,-0.8090324,0.847201
21,1,39.18447,-0.3608668,-0.7846871,0.7912201
21,1,39.29338,-0.3938843,-0.7055444,0.6735609
21,1,39.39351,-0.3828807,-0.7071126,0.5056074
21,1,39.50481,-0.2168977,-0.802478,0.1800319
21,1,39.60759,-0.1878925,-0.777354,0.1800334
21,1,39.71617,-0.07263547,-0.6927249,0.1397415
21,1,39.82696,0.1049533,-0.7430956,0.06922865
21,1,39.92795,0.362819,-0.7741182,-0.1319282
21,1,40.04096,0.5299692,-0.8372846,-0.3976468
21,1,40.14892,0.3777896,-0.7653081,-0.5733727
21,1,40.24895,0.2499813,-0.7650577,-0.7216642
21,1,40.34908,0.1498859,-0.7320343,-0.7467723
21,1,40.44997,-0.1345002,-0.7558156,-0.8049832
21,1,40.56,-0.3226001,-0.8396611,-0.7642071
21,1,40.66016,-0.3100196,-0.8444876,-0.7844213
21,1,40.76081,-0.3576586,-0.8155945,-0.7656872
21,1,40.87147,-0.5799314,-0.7044332,-0.7378117
21,1,40.98233,-1.20346,-0.9099798,-0.563891
21,1,41.0934,-1.253782,-0.9099755,-0.5225023
21,1,41.19343,-1.106712,-0.9099764,-0.6207576
21,1,41.30437,-1.041454,-0.9099818,-0.6922267
21,1,41.4052,-1.047471,-0.9099818,-0.7743469
21,1,41.51539,-1.120852,-0.9099813,-0.7749067
21,1,41.61546,-1.121289,-0.9099811,-0.8160763
21,1,41.71556,-1.122036,-0.9099798,-0.8794375
21,1,41.82656,-1.057254,-0.9099795,-0.8890575
21,1,41.92663,-1.057774,-0.9099811,-0.8151615
21,1,42.02673,-1.195246,-0.9099761,-0.6686679
21,1,42.13773,-1.550816,-0.9099769,-0.576819
21,1,42.23783,-1.782527,-0.9099752,-0.5178936
21,1,42.34872,-1.688083,-0.9099762,-0.5613735
21,1,42.44877,-1.105628,-0.9099807,-0.7720693
